areaCode,areaName,areaType,date,newAdmissions,newCasesByPublishDate,newDeaths28DaysByDeathDate
S92000003,Scotland,nation,7/26/20,0,4,0
S92000003,Scotland,nation,7/25/20,5,27,1
S92000003,Scotland,nation,7/24/20,2,20,0
S92000003,Scotland,nation,7/23/20,1,16,0
S92000003,Scotland,nation,7/22/20,2,10,0
S92000003,Scotland,nation,7/21/20,0,22,0
S92000003,Scotland,nation,7/20/20,0,7,0
S92000003,Scotland,nation,7/19/20,2,23,0
S92000003,Scotland,nation,7/18/20,1,21,0
S92000003,Scotland,nation,7/17/20,1,17,0
S92000003,Scotland,nation,7/16/20,2,11,0
S92000003,Scotland,nation,7/15/20,3,5,0
S92000003,Scotland,nation,7/14/20,1,3,0
S92000003,Scotland,nation,7/13/20,1,6,0
S92000003,Scotland,nation,7/12/20,1,19,0
S92000003,Scotland,nation,7/11/20,3,7,0
S92000003,Scotland,nation,7/10/20,3,18,0
S92000003,Scotland,nation,7/9/20,0,6,0
S92000003,Scotland,nation,7/8/20,0,7,0
S92000003,Scotland,nation,7/7/20,2,2,0
S92000003,Scotland,nation,7/6/20,2,4,0
S92000003,Scotland,nation,7/5/20,1,9,1
S92000003,Scotland,nation,7/4/20,1,11,0
S92000003,Scotland,nation,7/3/20,2,12,1
S92000003,Scotland,nation,7/2/20,1,5,0
S92000003,Scotland,nation,7/1/20,3,8,0
S92000003,Scotland,nation,6/30/20,1,10,0
S92000003,Scotland,nation,6/29/20,1,5,1
S92000003,Scotland,nation,6/28/20,3,8,1
S92000003,Scotland,nation,6/27/20,3,15,4
S92000003,Scotland,nation,6/26/20,0,17,0
S92000003,Scotland,nation,6/25/20,2,5,0
S92000003,Scotland,nation,6/24/20,3,9,1
S92000003,Scotland,nation,6/23/20,5,12,1
S92000003,Scotland,nation,6/22/20,5,14,3
S92000003,Scotland,nation,6/21/20,1,26,2
S92000003,Scotland,nation,6/20/20,2,26,3
S92000003,Scotland,nation,6/19/20,4,27,0
S92000003,Scotland,nation,6/18/20,2,11,3
S92000003,Scotland,nation,6/17/20,5,21,3
S92000003,Scotland,nation,6/16/20,5,15,6
S92000003,Scotland,nation,6/15/20,6,29,3
S92000003,Scotland,nation,6/14/20,6,25,4
S92000003,Scotland,nation,6/13/20,4,21,3
S92000003,Scotland,nation,6/12/20,3,27,2
S92000003,Scotland,nation,6/11/20,7,17,2
S92000003,Scotland,nation,6/10/20,7,12,5
S92000003,Scotland,nation,6/9/20,5,14,1
S92000003,Scotland,nation,6/8/20,3,18,6
S92000003,Scotland,nation,6/7/20,6,18,7
S92000003,Scotland,nation,6/6/20,6,21,3
S92000003,Scotland,nation,6/5/20,10,29,9
S92000003,Scotland,nation,6/4/20,6,49,1
S92000003,Scotland,nation,6/3/20,7,33,8
S92000003,Scotland,nation,6/2/20,5,53,6
S92000003,Scotland,nation,6/1/20,7,18,3
S92000003,Scotland,nation,5/31/20,10,18,6
S92000003,Scotland,nation,5/30/20,4,55,6
S92000003,Scotland,nation,5/29/20,10,39,11
S92000003,Scotland,nation,5/28/20,6,48,16
S92000003,Scotland,nation,5/27/20,11,55,16
S92000003,Scotland,nation,5/26/20,14,29,14
S92000003,Scotland,nation,5/25/20,13,55,14
S92000003,Scotland,nation,5/24/20,8,60,8
S92000003,Scotland,nation,5/23/20,14,72,11
S92000003,Scotland,nation,5/22/20,15,113,17
S92000003,Scotland,nation,5/21/20,13,105,24
S92000003,Scotland,nation,5/20/20,18,96,22
S92000003,Scotland,nation,5/19/20,13,61,28
S92000003,Scotland,nation,5/18/20,27,57,23
S92000003,Scotland,nation,5/17/20,9,90,26
S92000003,Scotland,nation,5/16/20,18,187,29
S92000003,Scotland,nation,5/15/20,31,143,26
S92000003,Scotland,nation,5/14/20,27,188,35
S92000003,Scotland,nation,5/13/20,27,166,42
S92000003,Scotland,nation,5/12/20,37,136,31
S92000003,Scotland,nation,5/11/20,33,141,32
S92000003,Scotland,nation,5/10/20,27,181,28
S92000003,Scotland,nation,5/9/20,21,156,34
S92000003,Scotland,nation,5/8/20,32,225,34
S92000003,Scotland,nation,5/7/20,37,215,40
S92000003,Scotland,nation,5/6/20,44,272,43
S92000003,Scotland,nation,5/5/20,40,171,50
S92000003,Scotland,nation,5/4/20,52,169,40
S92000003,Scotland,nation,5/3/20,40,170,37
S92000003,Scotland,nation,5/2/20,46,273,44
S92000003,Scotland,nation,5/1/20,55,301,48
S92000003,Scotland,nation,4/30/20,56,319,43
S92000003,Scotland,nation,4/29/20,49,313,38
S92000003,Scotland,nation,4/28/20,72,200,40
S92000003,Scotland,nation,4/27/20,74,197,60
S92000003,Scotland,nation,4/26/20,39,273,43
S92000003,Scotland,nation,4/25/20,42,354,48
S92000003,Scotland,nation,4/24/20,91,288,38
S92000003,Scotland,nation,4/23/20,66,371,49
S92000003,Scotland,nation,4/22/20,66,366,46
S92000003,Scotland,nation,4/21/20,69,222,51
S92000003,Scotland,nation,4/20/20,67,263,61
S92000003,Scotland,nation,4/19/20,58,367,46
S92000003,Scotland,nation,4/18/20,75,411,52
S92000003,Scotland,nation,4/17/20,109,307,38
S92000003,Scotland,nation,4/16/20,97,354,43
S92000003,Scotland,nation,4/15/20,98,390,42
S92000003,Scotland,nation,4/14/20,101,291,51
S92000003,Scotland,nation,4/13/20,103,155,41
S92000003,Scotland,nation,4/12/20,85,322,48
S92000003,Scotland,nation,4/11/20,80,315,50
S92000003,Scotland,nation,4/10/20,116,318,58
S92000003,Scotland,nation,4/9/20,132,392,66
S92000003,Scotland,nation,4/8/20,157,336,54
S92000003,Scotland,nation,4/7/20,171,268,49
S92000003,Scotland,nation,4/6/20,203,255,63
S92000003,Scotland,nation,4/5/20,158,361,47
S92000003,Scotland,nation,4/4/20,154,344,28
S92000003,Scotland,nation,4/3/20,214,399,58
S92000003,Scotland,nation,4/2/20,169,292,36
S92000003,Scotland,nation,4/1/20,214,317,46
S92000003,Scotland,nation,3/31/20,186,430,38
S92000003,Scotland,nation,3/30/20,190,179,30
S92000003,Scotland,nation,3/29/20,139,139,20
S92000003,Scotland,nation,3/28/20,160,186,29
S92000003,Scotland,nation,3/27/20,150,165,11
S92000003,Scotland,nation,3/26/20,157,175,12
S92000003,Scotland,nation,3/25/20,125,135,11
S92000003,Scotland,nation,3/24/20,96,85,7
S92000003,Scotland,nation,3/23/20,95,83,4
S92000003,Scotland,nation,3/22/20,53,43,5
S92000003,Scotland,nation,3/21/20,64,51,6
S92000003,Scotland,nation,3/20/20,72,56,5
S92000003,Scotland,nation,3/19/20,44,39,3
S92000003,Scotland,nation,3/18/20,45,32,0
S92000003,Scotland,nation,3/17/20,42,24,2
S92000003,Scotland,nation,3/16/20,30,18,1
S92000003,Scotland,nation,3/15/20,17,32,0
S92000003,Scotland,nation,3/14/20,21,36,2
S92000003,Scotland,nation,3/13/20,24,25,0
S92000003,Scotland,nation,3/12/20,23,24,1
S92000003,Scotland,nation,3/11/20,27,9,
S92000003,Scotland,nation,3/10/20,29,4,
S92000003,Scotland,nation,3/9/20,19,5,
S92000003,Scotland,nation,3/8/20,10,2,
S92000003,Scotland,nation,3/7/20,9,5,
S92000003,Scotland,nation,3/6/20,23,5,
S92000003,Scotland,nation,3/5/20,18,3,
S92000003,Scotland,nation,3/4/20,9,2,
S92000003,Scotland,nation,3/3/20,14,0,
S92000003,Scotland,nation,3/2/20,11,1,
S92000003,Scotland,nation,3/1/20,3,,
W92000004,Wales,nation,4/4/22,,1485,
W92000004,Wales,nation,4/3/22,,0,
W92000004,Wales,nation,4/2/22,,0,
W92000004,Wales,nation,4/1/22,40,1438,0
W92000004,Wales,nation,3/31/22,37,1379,1
W92000004,Wales,nation,3/30/22,39,1745,4
W92000004,Wales,nation,3/29/22,37,4853,7
W92000004,Wales,nation,3/28/22,26,2206,6
W92000004,Wales,nation,3/27/22,41,0,9
W92000004,Wales,nation,3/26/22,51,0,8
W92000004,Wales,nation,3/25/22,36,2128,11
W92000004,Wales,nation,3/24/22,38,2743,9
W92000004,Wales,nation,3/23/22,42,1877,6
W92000004,Wales,nation,3/22/22,44,4909,6
W92000004,Wales,nation,3/21/22,19,2566,7
W92000004,Wales,nation,3/20/22,24,0,7
W92000004,Wales,nation,3/19/22,32,0,6
W92000004,Wales,nation,3/18/22,42,1935,4
W92000004,Wales,nation,3/17/22,38,2261,6
W92000004,Wales,nation,3/16/22,24,1878,10
W92000004,Wales,nation,3/15/22,30,4114,4
W92000004,Wales,nation,3/14/22,26,1508,6
W92000004,Wales,nation,3/13/22,12,0,4
W92000004,Wales,nation,3/12/22,25,0,1
W92000004,Wales,nation,3/11/22,35,1525,4
W92000004,Wales,nation,3/10/22,30,1548,1
W92000004,Wales,nation,3/9/22,23,1141,2
W92000004,Wales,nation,3/8/22,22,2628,1
W92000004,Wales,nation,3/7/22,18,1023,2
W92000004,Wales,nation,3/6/22,20,0,4
W92000004,Wales,nation,3/5/22,19,0,4
W92000004,Wales,nation,3/4/22,32,1177,4
W92000004,Wales,nation,3/3/22,14,899,3
W92000004,Wales,nation,3/2/22,24,808,3
W92000004,Wales,nation,3/1/22,14,2225,2
W92000004,Wales,nation,2/28/22,17,339,9
W92000004,Wales,nation,2/27/22,8,0,4
W92000004,Wales,nation,2/26/22,22,0,5
W92000004,Wales,nation,2/25/22,18,855,6
W92000004,Wales,nation,2/24/22,28,1059,10
W92000004,Wales,nation,2/23/22,26,903,2
W92000004,Wales,nation,2/22/22,20,1672,5
W92000004,Wales,nation,2/21/22,14,1114,2
W92000004,Wales,nation,2/20/22,14,0,5
W92000004,Wales,nation,2/19/22,21,0,7
W92000004,Wales,nation,2/18/22,18,1260,6
W92000004,Wales,nation,2/17/22,19,1352,5
W92000004,Wales,nation,2/16/22,27,1124,4
W92000004,Wales,nation,2/15/22,23,923,9
W92000004,Wales,nation,2/14/22,30,2122,6
W92000004,Wales,nation,2/13/22,17,1495,7
W92000004,Wales,nation,2/12/22,18,0,2
W92000004,Wales,nation,2/11/22,20,1899,5
W92000004,Wales,nation,2/10/22,21,1761,4
W92000004,Wales,nation,2/9/22,22,1388,6
W92000004,Wales,nation,2/8/22,20,1107,8
W92000004,Wales,nation,2/7/22,18,3382,10
W92000004,Wales,nation,2/6/22,29,1868,8
W92000004,Wales,nation,2/5/22,22,0,4
W92000004,Wales,nation,2/4/22,34,2606,9
W92000004,Wales,nation,2/3/22,29,2424,7
W92000004,Wales,nation,2/2/22,23,1870,6
W92000004,Wales,nation,2/1/22,30,1635,8
W92000004,Wales,nation,1/31/22,25,4528,9
W92000004,Wales,nation,1/30/22,20,2840,9
W92000004,Wales,nation,1/29/22,14,0,4
W92000004,Wales,nation,1/28/22,31,2772,8
W92000004,Wales,nation,1/27/22,29,3007,6
W92000004,Wales,nation,1/26/22,23,2707,8
W92000004,Wales,nation,1/25/22,23,1977,7
W92000004,Wales,nation,1/24/22,19,4327,7
W92000004,Wales,nation,1/23/22,25,2827,8
W92000004,Wales,nation,1/22/22,22,0,6
W92000004,Wales,nation,1/21/22,33,2427,7
W92000004,Wales,nation,1/20/22,40,2768,3
W92000004,Wales,nation,1/19/22,36,2136,9
W92000004,Wales,nation,1/18/22,31,1857,11
W92000004,Wales,nation,1/17/22,31,3975,14
W92000004,Wales,nation,1/16/22,42,2133,15
W92000004,Wales,nation,1/15/22,47,0,12
W92000004,Wales,nation,1/14/22,48,2864,5
W92000004,Wales,nation,1/13/22,38,3197,11
W92000004,Wales,nation,1/12/22,38,2886,6
W92000004,Wales,nation,1/11/22,49,2176,6
W92000004,Wales,nation,1/10/22,46,11693,10
W92000004,Wales,nation,1/9/22,42,8923,11
W92000004,Wales,nation,1/8/22,40,0,6
W92000004,Wales,nation,1/7/22,45,7915,7
W92000004,Wales,nation,1/6/22,56,9213,13
W92000004,Wales,nation,1/5/22,47,21279,5
W92000004,Wales,nation,1/4/22,57,22317,15
W92000004,Wales,nation,1/3/22,41,0,8
W92000004,Wales,nation,1/2/22,43,14036,10
W92000004,Wales,nation,1/1/22,76,0,5
W92000004,Wales,nation,12/31/21,53,10393,8
W92000004,Wales,nation,12/30/21,52,21051,6
W92000004,Wales,nation,12/29/21,36,5929,8
W92000004,Wales,nation,12/28/21,32,12378,4
W92000004,Wales,nation,12/27/21,21,0,4
W92000004,Wales,nation,12/26/21,24,5335,5
W92000004,Wales,nation,12/25/21,32,0,1
W92000004,Wales,nation,12/24/21,32,6755,7
W92000004,Wales,nation,12/23/21,28,3292,1
W92000004,Wales,nation,12/22/21,25,4662,3
W92000004,Wales,nation,12/21/21,32,2375,1
W92000004,Wales,nation,12/20/21,18,6796,7
W92000004,Wales,nation,12/19/21,21,3462,3
W92000004,Wales,nation,12/18/21,21,0,7
W92000004,Wales,nation,12/17/21,27,3129,4
W92000004,Wales,nation,12/16/21,22,2889,6
W92000004,Wales,nation,12/15/21,24,2431,6
W92000004,Wales,nation,12/14/21,33,1819,5
W92000004,Wales,nation,12/13/21,13,4543,3
W92000004,Wales,nation,12/12/21,20,2591,5
W92000004,Wales,nation,12/11/21,22,0,6
W92000004,Wales,nation,12/10/21,27,2462,4
W92000004,Wales,nation,12/9/21,32,2302,9
W92000004,Wales,nation,12/8/21,27,2313,2
W92000004,Wales,nation,12/7/21,23,2107,4
W92000004,Wales,nation,12/6/21,15,4405,8
W92000004,Wales,nation,12/5/21,26,2567,10
W92000004,Wales,nation,12/4/21,25,0,9
W92000004,Wales,nation,12/3/21,30,2356,5
W92000004,Wales,nation,12/2/21,17,2791,7
W92000004,Wales,nation,12/1/21,30,2067,5
W92000004,Wales,nation,11/30/21,29,1972,3
W92000004,Wales,nation,11/29/21,21,3969,3
W92000004,Wales,nation,11/28/21,21,1963,6
W92000004,Wales,nation,11/27/21,28,0,4
W92000004,Wales,nation,11/26/21,26,2927,7
W92000004,Wales,nation,11/25/21,35,2377,7
W92000004,Wales,nation,11/24/21,35,2154,8
W92000004,Wales,nation,11/23/21,25,1931,4
W92000004,Wales,nation,11/22/21,21,4489,6
W92000004,Wales,nation,11/21/21,35,2408,4
W92000004,Wales,nation,11/20/21,38,0,11
W92000004,Wales,nation,11/19/21,38,2456,9
W92000004,Wales,nation,11/18/21,32,2576,5
W92000004,Wales,nation,11/17/21,22,2417,10
W92000004,Wales,nation,11/16/21,50,1921,5
W92000004,Wales,nation,11/15/21,30,4520,12
W92000004,Wales,nation,11/14/21,32,2659,5
W92000004,Wales,nation,11/13/21,34,0,11
W92000004,Wales,nation,11/12/21,42,2784,9
W92000004,Wales,nation,11/11/21,36,2134,9
W92000004,Wales,nation,11/10/21,45,2171,10
W92000004,Wales,nation,11/9/21,38,1784,10
W92000004,Wales,nation,11/8/21,24,4303,9
W92000004,Wales,nation,11/7/21,45,2583,12
W92000004,Wales,nation,11/6/21,49,0,7
W92000004,Wales,nation,11/5/21,39,1986,11
W92000004,Wales,nation,11/4/21,42,2799,8
W92000004,Wales,nation,11/3/21,50,2492,8
W92000004,Wales,nation,11/2/21,42,2210,9
W92000004,Wales,nation,11/1/21,37,4983,9
W92000004,Wales,nation,10/31/21,43,3016,11
W92000004,Wales,nation,10/30/21,48,0,12
W92000004,Wales,nation,10/29/21,49,2561,12
W92000004,Wales,nation,10/28/21,39,2664,12
W92000004,Wales,nation,10/27/21,48,2582,7
W92000004,Wales,nation,10/26/21,52,5288,10
W92000004,Wales,nation,10/25/21,35,0,5
W92000004,Wales,nation,10/24/21,38,3152,9
W92000004,Wales,nation,10/23/21,46,0,4
W92000004,Wales,nation,10/22/21,49,3296,5
W92000004,Wales,nation,10/21/21,47,4240,15
W92000004,Wales,nation,10/20/21,51,3450,16
W92000004,Wales,nation,10/19/21,41,3200,11
W92000004,Wales,nation,10/18/21,29,6398,8
W92000004,Wales,nation,10/17/21,35,2965,8
W92000004,Wales,nation,10/16/21,38,0,12
W92000004,Wales,nation,10/15/21,47,3130,12
W92000004,Wales,nation,10/14/21,37,2635,14
W92000004,Wales,nation,10/13/21,51,2266,7
W92000004,Wales,nation,10/12/21,38,2047,9
W92000004,Wales,nation,10/11/21,37,4469,5
W92000004,Wales,nation,10/10/21,33,0,10
W92000004,Wales,nation,10/9/21,28,0,3
W92000004,Wales,nation,10/8/21,37,5705,6
W92000004,Wales,nation,10/7/21,36,3400,9
W92000004,Wales,nation,10/6/21,27,2007,12
W92000004,Wales,nation,10/5/21,36,1758,7
W92000004,Wales,nation,10/4/21,20,3986,4
W92000004,Wales,nation,10/3/21,28,2331,5
W92000004,Wales,nation,10/2/21,35,0,8
W92000004,Wales,nation,10/1/21,39,3009,10
W92000004,Wales,nation,9/30/21,34,2580,11
W92000004,Wales,nation,9/29/21,52,3369,12
W92000004,Wales,nation,9/28/21,41,2270,10
W92000004,Wales,nation,9/27/21,17,5659,9
W92000004,Wales,nation,9/26/21,28,3303,5
W92000004,Wales,nation,9/25/21,37,0,7
W92000004,Wales,nation,9/24/21,33,2727,5
W92000004,Wales,nation,9/23/21,43,2476,8
W92000004,Wales,nation,9/22/21,38,2485,5
W92000004,Wales,nation,9/21/21,40,2576,3
W92000004,Wales,nation,9/20/21,24,5258,8
W92000004,Wales,nation,9/19/21,32,2717,3
W92000004,Wales,nation,9/18/21,52,0,5
W92000004,Wales,nation,9/17/21,38,2618,15
W92000004,Wales,nation,9/16/21,30,2891,14
W92000004,Wales,nation,9/15/21,43,2298,15
W92000004,Wales,nation,9/14/21,51,1924,6
W92000004,Wales,nation,9/13/21,36,4308,7
W92000004,Wales,nation,9/12/21,37,2317,7
W92000004,Wales,nation,9/11/21,37,0,7
W92000004,Wales,nation,9/10/21,45,2467,10
W92000004,Wales,nation,9/9/21,41,2297,11
W92000004,Wales,nation,9/8/21,41,2669,6
W92000004,Wales,nation,9/7/21,44,2504,8
W92000004,Wales,nation,9/6/21,40,5161,3
W92000004,Wales,nation,9/5/21,38,2389,10
W92000004,Wales,nation,9/4/21,40,0,6
W92000004,Wales,nation,9/3/21,36,2391,5
W92000004,Wales,nation,9/2/21,39,2275,9
W92000004,Wales,nation,9/1/21,40,3328,1
W92000004,Wales,nation,8/31/21,23,3872,4
W92000004,Wales,nation,8/30/21,39,0,3
W92000004,Wales,nation,8/29/21,22,2357,6
W92000004,Wales,nation,8/28/21,37,0,3
W92000004,Wales,nation,8/27/21,37,1791,6
W92000004,Wales,nation,8/26/21,25,2389,1
W92000004,Wales,nation,8/25/21,37,1705,5
W92000004,Wales,nation,8/24/21,28,1393,1
W92000004,Wales,nation,8/23/21,19,3247,3
W92000004,Wales,nation,8/22/21,12,1626,1
W92000004,Wales,nation,8/21/21,28,0,0
W92000004,Wales,nation,8/20/21,26,1728,4
W92000004,Wales,nation,8/19/21,21,1480,2
W92000004,Wales,nation,8/18/21,17,1373,2
W92000004,Wales,nation,8/17/21,22,761,1
W92000004,Wales,nation,8/16/21,9,2394,0
W92000004,Wales,nation,8/15/21,17,1099,5
W92000004,Wales,nation,8/14/21,13,0,4
W92000004,Wales,nation,8/13/21,18,1090,1
W92000004,Wales,nation,8/12/21,13,1846,5
W92000004,Wales,nation,8/11/21,14,0,0
W92000004,Wales,nation,8/10/21,12,543,4
W92000004,Wales,nation,8/9/21,12,1364,2
W92000004,Wales,nation,8/8/21,15,864,0
W92000004,Wales,nation,8/7/21,18,0,1
W92000004,Wales,nation,8/6/21,17,803,2
W92000004,Wales,nation,8/5/21,7,681,1
W92000004,Wales,nation,8/4/21,12,608,0
W92000004,Wales,nation,8/3/21,9,581,4
W92000004,Wales,nation,8/2/21,13,1106,3
W92000004,Wales,nation,8/1/21,21,719,3
W92000004,Wales,nation,7/31/21,14,0,2
W92000004,Wales,nation,7/30/21,10,824,0
W92000004,Wales,nation,7/29/21,12,724,1
W92000004,Wales,nation,7/28/21,26,588,4
W92000004,Wales,nation,7/27/21,12,704,3
W92000004,Wales,nation,7/26/21,10,1130,2
W92000004,Wales,nation,7/25/21,14,1238,2
W92000004,Wales,nation,7/24/21,23,0,3
W92000004,Wales,nation,7/23/21,25,755,2
W92000004,Wales,nation,7/22/21,21,712,1
W92000004,Wales,nation,7/21/21,31,941,1
W92000004,Wales,nation,7/20/21,27,555,2
W92000004,Wales,nation,7/19/21,14,2053,2
W92000004,Wales,nation,7/18/21,9,1112,1
W92000004,Wales,nation,7/17/21,17,0,1
W92000004,Wales,nation,7/16/21,19,1083,3
W92000004,Wales,nation,7/15/21,8,861,1
W92000004,Wales,nation,7/14/21,11,1135,2
W92000004,Wales,nation,7/13/21,9,737,2
W92000004,Wales,nation,7/12/21,3,1190,0
W92000004,Wales,nation,7/11/21,5,698,1
W92000004,Wales,nation,7/10/21,8,0,1
W92000004,Wales,nation,7/9/21,17,655,1
W92000004,Wales,nation,7/8/21,5,701,0
W92000004,Wales,nation,7/7/21,7,663,1
W92000004,Wales,nation,7/6/21,7,698,0
W92000004,Wales,nation,7/5/21,6,1256,0
W92000004,Wales,nation,7/4/21,3,535,0
W92000004,Wales,nation,7/3/21,9,0,1
W92000004,Wales,nation,7/2/21,5,570,1
W92000004,Wales,nation,7/1/21,8,481,0
W92000004,Wales,nation,6/30/21,7,513,0
W92000004,Wales,nation,6/29/21,6,281,1
W92000004,Wales,nation,6/28/21,1,670,0
W92000004,Wales,nation,6/27/21,3,416,0
W92000004,Wales,nation,6/26/21,8,0,0
W92000004,Wales,nation,6/25/21,4,336,0
W92000004,Wales,nation,6/24/21,8,438,0
W92000004,Wales,nation,6/23/21,5,213,1
W92000004,Wales,nation,6/22/21,6,175,0
W92000004,Wales,nation,6/21/21,10,484,1
W92000004,Wales,nation,6/20/21,5,176,0
W92000004,Wales,nation,6/19/21,8,0,2
W92000004,Wales,nation,6/18/21,8,163,0
W92000004,Wales,nation,6/17/21,13,140,0
W92000004,Wales,nation,6/16/21,11,141,0
W92000004,Wales,nation,6/15/21,8,98,0
W92000004,Wales,nation,6/14/21,3,247,0
W92000004,Wales,nation,6/13/21,10,115,0
W92000004,Wales,nation,6/12/21,8,0,0
W92000004,Wales,nation,6/11/21,8,118,0
W92000004,Wales,nation,6/10/21,6,113,0
W92000004,Wales,nation,6/9/21,5,223,1
W92000004,Wales,nation,6/8/21,17,22,0
W92000004,Wales,nation,6/7/21,12,75,0
W92000004,Wales,nation,6/6/21,5,92,0
W92000004,Wales,nation,6/5/21,9,0,1
W92000004,Wales,nation,6/4/21,5,71,0
W92000004,Wales,nation,6/3/21,2,49,0
W92000004,Wales,nation,6/2/21,6,83,0
W92000004,Wales,nation,6/1/21,7,94,0
W92000004,Wales,nation,5/31/21,6,0,0
W92000004,Wales,nation,5/30/21,12,30,0
W92000004,Wales,nation,5/29/21,7,0,0
W92000004,Wales,nation,5/28/21,18,32,0
W92000004,Wales,nation,5/27/21,27,58,0
W92000004,Wales,nation,5/26/21,22,28,0
W92000004,Wales,nation,5/25/21,24,19,1
W92000004,Wales,nation,5/24/21,18,101,1
W92000004,Wales,nation,5/23/21,22,46,0
W92000004,Wales,nation,5/22/21,21,0,0
W92000004,Wales,nation,5/21/21,12,28,0
W92000004,Wales,nation,5/20/21,15,45,0
W92000004,Wales,nation,5/19/21,13,44,2
W92000004,Wales,nation,5/18/21,14,32,2
W92000004,Wales,nation,5/17/21,12,91,1
W92000004,Wales,nation,5/16/21,9,54,0
W92000004,Wales,nation,5/15/21,14,0,0
W92000004,Wales,nation,5/14/21,9,54,3
W92000004,Wales,nation,5/13/21,18,59,0
W92000004,Wales,nation,5/12/21,13,22,0
W92000004,Wales,nation,5/11/21,13,30,0
W92000004,Wales,nation,5/10/21,19,104,0
W92000004,Wales,nation,5/9/21,11,54,1
W92000004,Wales,nation,5/8/21,15,0,0
W92000004,Wales,nation,5/7/21,13,47,2
W92000004,Wales,nation,5/6/21,15,34,2
W92000004,Wales,nation,5/5/21,12,54,0
W92000004,Wales,nation,5/4/21,14,65,1
W92000004,Wales,nation,5/3/21,13,0,0
W92000004,Wales,nation,5/2/21,21,79,1
W92000004,Wales,nation,5/1/21,20,0,0
W92000004,Wales,nation,4/30/21,12,36,0
W92000004,Wales,nation,4/29/21,9,69,1
W92000004,Wales,nation,4/28/21,12,35,0
W92000004,Wales,nation,4/27/21,19,33,0
W92000004,Wales,nation,4/26/21,10,97,1
W92000004,Wales,nation,4/25/21,17,62,1
W92000004,Wales,nation,4/24/21,15,0,0
W92000004,Wales,nation,4/23/21,10,58,2
W92000004,Wales,nation,4/22/21,13,63,0
W92000004,Wales,nation,4/21/21,23,64,1
W92000004,Wales,nation,4/20/21,22,53,1
W92000004,Wales,nation,4/19/21,20,102,0
W92000004,Wales,nation,4/18/21,15,94,2
W92000004,Wales,nation,4/17/21,10,0,2
W92000004,Wales,nation,4/16/21,21,48,0
W92000004,Wales,nation,4/15/21,16,105,1
W92000004,Wales,nation,4/14/21,20,62,3
W92000004,Wales,nation,4/13/21,11,69,0
W92000004,Wales,nation,4/12/21,17,50,2
W92000004,Wales,nation,4/11/21,14,53,0
W92000004,Wales,nation,4/10/21,13,130,2
W92000004,Wales,nation,4/9/21,16,114,2
W92000004,Wales,nation,4/8/21,16,82,1
W92000004,Wales,nation,4/7/21,18,82,0
W92000004,Wales,nation,4/6/21,17,126,2
W92000004,Wales,nation,4/5/21,17,189,1
W92000004,Wales,nation,4/4/21,21,0,0
W92000004,Wales,nation,4/3/21,22,95,1
W92000004,Wales,nation,4/2/21,25,0,5
W92000004,Wales,nation,4/1/21,21,188,2
W92000004,Wales,nation,3/31/21,17,60,0
W92000004,Wales,nation,3/30/21,17,94,0
W92000004,Wales,nation,3/29/21,11,125,2
W92000004,Wales,nation,3/28/21,19,171,1
W92000004,Wales,nation,3/27/21,29,201,1
W92000004,Wales,nation,3/26/21,18,190,1
W92000004,Wales,nation,3/25/21,19,227,1
W92000004,Wales,nation,3/24/21,35,159,2
W92000004,Wales,nation,3/23/21,37,127,1
W92000004,Wales,nation,3/22/21,30,150,3
W92000004,Wales,nation,3/21/21,43,196,3
W92000004,Wales,nation,3/20/21,51,208,0
W92000004,Wales,nation,3/19/21,57,201,7
W92000004,Wales,nation,3/18/21,59,297,2
W92000004,Wales,nation,3/17/21,55,145,5
W92000004,Wales,nation,3/16/21,39,142,3
W92000004,Wales,nation,3/15/21,23,248,4
W92000004,Wales,nation,3/14/21,40,217,8
W92000004,Wales,nation,3/13/21,36,210,4
W92000004,Wales,nation,3/12/21,39,190,4
W92000004,Wales,nation,3/11/21,48,195,3
W92000004,Wales,nation,3/10/21,30,225,7
W92000004,Wales,nation,3/9/21,40,166,4
W92000004,Wales,nation,3/8/21,26,164,6
W92000004,Wales,nation,3/7/21,39,152,6
W92000004,Wales,nation,3/6/21,61,195,8
W92000004,Wales,nation,3/5/21,61,230,4
W92000004,Wales,nation,3/4/21,50,267,8
W92000004,Wales,nation,3/3/21,52,208,6
W92000004,Wales,nation,3/2/21,73,170,13
W92000004,Wales,nation,3/1/21,30,193,10
W92000004,Wales,nation,2/28/21,47,247,3
W92000004,Wales,nation,2/27/21,55,198,12
W92000004,Wales,nation,2/26/21,66,308,13
W92000004,Wales,nation,2/25/21,69,312,14
W92000004,Wales,nation,2/24/21,70,236,12
W92000004,Wales,nation,2/23/21,53,317,14
W92000004,Wales,nation,2/22/21,45,319,13
W92000004,Wales,nation,2/21/21,65,336,15
W92000004,Wales,nation,2/20/21,83,363,15
W92000004,Wales,nation,2/19/21,90,533,18
W92000004,Wales,nation,2/18/21,78,290,11
W92000004,Wales,nation,2/17/21,86,374,13
W92000004,Wales,nation,2/16/21,63,275,12
W92000004,Wales,nation,2/15/21,63,363,18
W92000004,Wales,nation,2/14/21,91,394,21
W92000004,Wales,nation,2/13/21,99,400,19
W92000004,Wales,nation,2/12/21,76,608,25
W92000004,Wales,nation,2/11/21,106,410,16
W92000004,Wales,nation,2/10/21,85,323,20
